work_id,work_category_recommended,state_recommended,ida_recommended,hon_ble_members_of_parliament_recommended,constituency_recommended,work_description_recommended,recommended_date_recommended,recommended_amount_recommended,sanction_date_recommended,work_category_sanctioned,state_sanctioned,ida_sanctioned,hon_ble_members_of_parliament_sanctioned,constituency_sanctioned,work_description_sanctioned,recommended_date_sanctioned,sanction_date_sanctioned,sanction_amount_sanctioned,work_status_sanctioned,work_category_completed,state_completed,ida_completed,work_description_completed,hon_ble_members_of_parliament_completed,constituency_completed,image_completed,completion_date_completed,amount_disbursed_completed,has_recommended_record,has_sanctioned_record,has_completed_record,total_paid,payment_count,first_payment_date,last_payment_date,has_payment_record,work_description,state,ida,constituency
WS/MP18323/2025-2026/181739,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of cement concrete road in open land of Gram Panchayat Government within the village at Valsangvi, Taluka Nilanga",2025-03-13,497066.0,2026-02-27,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of cement concrete road in open land of Gram Panchayat Government within the village at Valsangvi, Taluka Nilanga",2025-03-13,2026-02-27,497066.0,Physical Inspection,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),"Construction of cement concrete road in open land of Gram Panchayat Government within the village at Valsangvi, Taluka Nilanga",DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Images,2026-03-10,497066,True,True,True,497066,1.0,2026-03-10,2026-03-10,True,"Construction of cement concrete road in open land of Gram Panchayat Government within the village at Valsangvi, Taluka Nilanga",Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2025-2026/181744,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road in open land of Gram Panchayat government in Tagarkheda Taluka Nilanga,2025-03-13,492464.0,2026-02-18,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road in open land of Gram Panchayat government in Tagarkheda Taluka Nilanga,2025-03-13,2026-02-18,492464.0,Physical Inspection,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),Construction of cement concrete road in open land of Gram Panchayat government in Tagarkheda Taluka Nilanga,DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Images,2026-02-26,492464,True,True,True,492464,1.0,2026-02-26,2026-02-26,True,Construction of cement concrete road in open land of Gram Panchayat government in Tagarkheda Taluka Nilanga,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2025-2026/181753,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road in open land of Gram Panchayat government within village at Baspur Taluka Nilanga,2025-03-13,498425.0,2026-03-24,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road in open land of Gram Panchayat government within village at Baspur Taluka Nilanga,2025-03-13,2026-03-24,498425.0,Physical Inspection,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),Construction of cement concrete road in open land of Gram Panchayat government within village at Baspur Taluka Nilanga,DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Images,2026-03-24,498425,True,True,True,498425,1.0,2026-03-24,2026-03-24,True,Construction of cement concrete road in open land of Gram Panchayat government within village at Baspur Taluka Nilanga,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2025-2026/181778,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road in open land of Gram Panchayat or Government owned land within the village at Tiruka  Taluka Jalkot (Scheduled Caste or Tribe area component),2025-03-13,995269.0,2026-02-16,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road in open land of Gram Panchayat or Government owned land within the village at Tiruka  Taluka Jalkot (Scheduled Caste or Tribe area component),2025-03-13,2026-02-16,995269.0,Physical Inspection,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),Construction of cement concrete road in open land of Gram Panchayat or Government owned land within the village at Tiruka  Taluka Jalkot (Scheduled Caste or Tribe area component),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Images,2026-02-17,995269,True,True,True,995269,1.0,2026-02-18,2026-02-18,True,Construction of cement concrete road in open land of Gram Panchayat or Government owned land within the village at Tiruka  Taluka Jalkot (Scheduled Caste or Tribe area component),Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2025-2026/181788,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road from the house of Mr. Waghambar Gaikwad at Shivajinagar to the house of Mr. Azhar Sheikh in Ward No. 4 of Nilanga city,2025-03-13,496350.0,2026-01-27,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road from the house of Mr. Waghambar Gaikwad at Shivajinagar to the house of Mr. Azhar Sheikh in Ward No. 4 of Nilanga city,2025-03-13,2026-01-27,496350.0,Physical Inspection,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),Construction of cement concrete road from the house of Mr. Waghambar Gaikwad at Shivajinagar to the house of Mr. Azhar Sheikh in Ward No. 4 of Nilanga city,DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Images,2026-01-29,496350,True,True,True,496350,1.0,2026-01-30,2026-01-30,True,Construction of cement concrete road from the house of Mr. Waghambar Gaikwad at Shivajinagar to the house of Mr. Azhar Sheikh in Ward No. 4 of Nilanga city,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2025-2026/181789,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of drain from the house of Mr. Deshmukh Wajid to the house of Mr. Tamboli Zakir, next to Hibare Building in Shivajinagar, Ward No. 4 of Nilanga city",2025-03-13,497870.0,2026-01-27,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of drain from the house of Mr. Deshmukh Wajid to the house of Mr. Tamboli Zakir, next to Hibare Building in Shivajinagar, Ward No. 4 of Nilanga city",2025-03-13,2026-01-27,497870.0,Physical Inspection,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),"Construction of drain from the house of Mr. Deshmukh Wajid to the house of Mr. Tamboli Zakir, next to Hibare Building in Shivajinagar, Ward No. 4 of Nilanga city",DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Images,2026-01-29,497870,True,True,True,497870,1.0,2026-01-30,2026-01-30,True,"Construction of drain from the house of Mr. Deshmukh Wajid to the house of Mr. Tamboli Zakir, next to Hibare Building in Shivajinagar, Ward No. 4 of Nilanga city",Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2025-2026/181800,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of cement concrete road in open land owned by Gram Panchayat or Government from Bus Stand (Chhatrapati Shivaji Maharaj Chowk to Hanuman Mandir and Jama Masjid) at Shivanked (Khu.), Taluka Ahmedpur",2025-03-13,999843.0,2026-03-27,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of cement concrete road in open land owned by Gram Panchayat or Government from Bus Stand (Chhatrapati Shivaji Maharaj Chowk to Hanuman Mandir and Jama Masjid) at Shivanked (Khu.), Taluka Ahmedpur",2025-03-13,2026-03-27,999843.0,Work Completed,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),"Construction of cement concrete road in open land owned by Gram Panchayat or Government from Bus Stand (Chhatrapati Shivaji Maharaj Chowk to Hanuman Mandir and Jama Masjid) at Shivanked (Khu.), Taluka Ahmedpur",DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Images,2026-04-17,999843,True,True,True,999843,1.0,2026-04-17,2026-04-17,True,"Construction of cement concrete road in open land owned by Gram Panchayat or Government from Bus Stand (Chhatrapati Shivaji Maharaj Chowk to Hanuman Mandir and Jama Masjid) at Shivanked (Khu.), Taluka Ahmedpur",Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2025-2026/181820,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of a cement road in the open space of the Gram Panchayat or Government in the Maroti Mandir area,2025-03-13,988936.0,2025-11-04,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of a cement road in the open space of the Gram Panchayat or Government in the Maroti Mandir area,2025-03-13,2025-11-04,988936.0,Physical Inspection,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),Construction of a cement road in the open space of the Gram Panchayat or Government in the Maroti Mandir area,DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Images,2025-11-14,988936,True,True,True,988936,1.0,2025-12-05,2025-12-05,True,Construction of a cement road in the open space of the Gram Panchayat or Government in the Maroti Mandir area,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2026-2027/144110,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of  Community centre  Hall in Gram Panchayat / Govt owned open space at  Palsi,  Ta.Renapur",2024-09-27,967593.0,2026-04-17,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of  Community centre  Hall in Gram Panchayat / Govt owned open space at  Palsi,  Ta.Renapur",2024-09-27,2026-04-17,967593.0,Time Estimation,,,,,,,,,,True,True,False,,,,,False,"Construction of  Community centre  Hall in Gram Panchayat / Govt owned open space at  Palsi,  Ta.Renapur",Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2026-2027/144111,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of  Community centre  Hall in Gram Panchayat / Govt owned open space at  Kharola,  Ta.Renapur",2024-09-27,998705.0,2026-05-22,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of  Community centre  Hall in Gram Panchayat / Govt owned open space at  Kharola,  Ta.Renapur",2024-09-27,2026-05-22,998705.0,Physical Inspection,,,,,,,,,,True,True,False,998705,1.0,2026-05-25,2026-05-25,True,"Construction of  Community centre  Hall in Gram Panchayat / Govt owned open space at  Kharola,  Ta.Renapur",Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2026-2027/144117,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Asphalting of the road leading to Vasantnagar Tanda Vasti in Mahapur,Taluka Latur",2024-09-27,1000000.0,2026-08-07,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Asphalting of the road leading to Vasantnagar Tanda Vasti in Mahapur,Taluka Latur",2024-09-27,2026-08-07,1000000.0,Physical Inspection,,,,,,,,,,True,True,False,1000000,1.0,2026-08-07,2026-08-07,True,"Asphalting of the road leading to Vasantnagar Tanda Vasti in Mahapur,Taluka Latur",Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2026-2027/144120,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of  Community centre /Hall in Municipal Corporation / Govt owned open space in front of Rudra Hanuman temple at ward No.02, Rudreshwar Nagar ( E), Latur Municipal Corporation",2024-09-27,1991059.0,2026-05-22,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of  Community centre /Hall in Municipal Corporation / Govt owned open space in front of Rudra Hanuman temple at ward No.02, Rudreshwar Nagar ( E), Latur Municipal Corporation",2024-09-27,2026-05-22,1991059.0,Physical Inspection,,,,,,,,,,True,True,False,1991059,1.0,2026-05-22,2026-05-22,True,"Construction of  Community centre /Hall in Municipal Corporation / Govt owned open space in front of Rudra Hanuman temple at ward No.02, Rudreshwar Nagar ( E), Latur Municipal Corporation",Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2026-2027/146709,Normal/Others,Maharashtra,NANDED(DISTRICT COLLECTOR NANDED_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),", Construction Paver Block on internal village road at Palaswadi,Umraj,Tq. Kandahar, Dist.Nanded",2024-10-10,292053.0,2026-07-13,Normal/Others,Maharashtra,NANDED(DISTRICT COLLECTOR NANDED_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),", Construction Paver Block on internal village road at Palaswadi,Umraj,Tq. Kandahar, Dist.Nanded",2024-10-10,2026-07-13,292053.0,Physical Inspection,,,,,,,,,,True,True,False,292053,1.0,2026-07-24,2026-07-24,True,", Construction Paver Block on internal village road at Palaswadi,Umraj,Tq. Kandahar, Dist.Nanded",Maharashtra,NANDED(DISTRICT COLLECTOR NANDED_IDA),LATUR(SC)
WS/MP18323/2026-2027/146717,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Development of cemetery / Kabrastan at Bhadgaon, Tq.Latur",2024-10-10,794104.0,2026-08-14,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Development of cemetery / Kabrastan at Bhadgaon, Tq.Latur",2024-10-10,2026-08-14,794104.0,Physical Inspection,,,,,,,,,,True,True,False,794104,1.0,2026-08-24,2026-08-24,True,"Development of cemetery / Kabrastan at Bhadgaon, Tq.Latur",Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2026-2027/167454,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement road to Hari Bedde house at Kolhenagar in Ward No 5 of Latur city,2025-01-21,1000000.0,2026-07-23,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement road to Hari Bedde house at Kolhenagar in Ward No 5 of Latur city,2025-01-21,2026-07-23,1000000.0,Physical Inspection,,,,,,,,,,True,True,False,999897,1.0,2026-07-23,2026-07-23,True,Construction of cement road to Hari Bedde house at Kolhenagar in Ward No 5 of Latur city,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2026-2027/181798,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of cement concrete road in open land owned by Gram Panchayat or Government from the house of Mr. Baburao Mugave to the houses of Mr. Ankush Mailare, Mr. Shekhar Dongre, Mr. Dongave under Jalkot Nagar Panchayat, Ward No. 1",2025-03-13,941831.0,2026-04-17,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of cement concrete road in open land owned by Gram Panchayat or Government from the house of Mr. Baburao Mugave to the houses of Mr. Ankush Mailare, Mr. Shekhar Dongre, Mr. Dongave under Jalkot Nagar Panchayat, Ward No. 1",2025-03-13,2026-04-17,941831.0,Work Completed,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),"Construction of cement concrete road in open land owned by Gram Panchayat or Government from the house of Mr. Baburao Mugave to the houses of Mr. Ankush Mailare, Mr. Shekhar Dongre, Mr. Dongave under Jalkot Nagar Panchayat, Ward No. 1",DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Images,2026-04-17,941831,True,True,True,941831,1.0,2026-04-17,2026-04-17,True,"Construction of cement concrete road in open land owned by Gram Panchayat or Government from the house of Mr. Baburao Mugave to the houses of Mr. Ankush Mailare, Mr. Shekhar Dongre, Mr. Dongave under Jalkot Nagar Panchayat, Ward No. 1",Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2026-2027/181804,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road in government open land from the house of Shri. Dhananjay Joshi to the house of Shri. Vishnu Thombre in the new settlement at Ayodhya Nagar under Ward No. 1 of Ahmedpur city,2025-03-13,1000000.0,2026-07-07,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road in government open land from the house of Shri. Dhananjay Joshi to the house of Shri. Vishnu Thombre in the new settlement at Ayodhya Nagar under Ward No. 1 of Ahmedpur city,2025-03-13,2026-07-07,1000000.0,Time Estimation,,,,,,,,,,True,True,False,,,,,False,Construction of cement concrete road in government open land from the house of Shri. Dhananjay Joshi to the house of Shri. Vishnu Thombre in the new settlement at Ayodhya Nagar under Ward No. 1 of Ahmedpur city,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2026-2027/244809,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road from Balaji Chewale  house to Datta Dakare house in Gram Panchayat Government owned open land at Bhingoli Taluka Shirur Anantpal Dist Latur,2025-10-30,999000.0,2026-05-22,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road from Balaji Chewale  house to Datta Dakare house in Gram Panchayat Government owned open land at Bhingoli Taluka Shirur Anantpal Dist Latur,2025-10-30,2026-05-22,999000.0,Physical Inspection,,,,,,,,,,True,True,False,999000,1.0,2026-06-30,2026-06-30,True,Construction of cement concrete road from Balaji Chewale  house to Datta Dakare house in Gram Panchayat Government owned open land at Bhingoli Taluka Shirur Anantpal Dist Latur,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18323/2026-2027/270930,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road from Shinde and Kamble Guruji house to Golandaj House in Gram Panchayat or Government owned open land at Anandwadi Taluka Shirur Anantpal,2026-02-27,500000.0,2026-08-22,Normal/Others,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Construction of cement concrete road from Shinde and Kamble Guruji house to Golandaj House in Gram Panchayat or Government owned open land at Anandwadi Taluka Shirur Anantpal,2026-02-27,2026-08-22,500000.0,Physical Inspection,,,,,,,,,,True,True,False,499737,1.0,2026-08-22,2026-08-22,True,Construction of cement concrete road from Shinde and Kamble Guruji house to Golandaj House in Gram Panchayat or Government owned open land at Anandwadi Taluka Shirur Anantpal,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),LATUR(SC)
WS/MP18327/2025-2026/137670,Normal/Others,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),Installation of Light in front of Khandoba Temple at Waluj Gaon in Mohol Taluka,2024-08-29,499880.0,2026-03-09,Normal/Others,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),Installation of Light in front of Khandoba Temple at Waluj Gaon in Mohol Taluka,2024-08-29,2026-03-09,499880.0,Physical Inspection,Normal/Others,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),Installation of Light in front of Khandoba Temple at Waluj Gaon in Mohol Taluka,PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),,2026-03-12,498751,True,True,True,498751,1.0,2026-03-12,2026-03-12,True,Installation of Light in front of Khandoba Temple at Waluj Gaon in Mohol Taluka,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),SOLAPUR(SC)
WS/MP18327/2025-2026/235510,Normal/Others,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),At Post Wadata North Solapur Shri Krishna Mandir somoril Gram Panchayat jage Madhya Sabha mandap bandhne,2025-09-19,1000000.0,2026-03-04,Normal/Others,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),At Post Wadata North Solapur Shri Krishna Mandir somoril Gram Panchayat jage Madhya Sabha mandap bandhne,2025-09-19,2026-03-04,1000000.0,Physical Inspection,Normal/Others,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),At Post Wadata North Solapur Shri Krishna Mandir somoril Gram Panchayat jage Madhya Sabha mandap bandhne,PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),,2026-04-07,1000000,True,True,True,1000000,1.0,2026-04-07,2026-04-07,True,At Post Wadata North Solapur Shri Krishna Mandir somoril Gram Panchayat jage Madhya Sabha mandap bandhne,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),SOLAPUR(SC)
WS/MP18327/2026-2027/213808,Normal/Others,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),Nandeshwar Taluka Mangalwedha yethe grampanchayat jaget Sabhamandap Bandhne,2025-07-01,1000000.0,2026-05-14,Normal/Others,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),Nandeshwar Taluka Mangalwedha yethe grampanchayat jaget Sabhamandap Bandhne,2025-07-01,2026-05-14,1000000.0,Physical Inspection,,,,,,,,,,True,True,False,965905,1.0,2026-06-30,2026-06-30,True,Nandeshwar Taluka Mangalwedha yethe grampanchayat jaget Sabhamandap Bandhne,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),SOLAPUR(SC)
WS/MP18327/2026-2027/227932,Normal/Others,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),construction work at taluka mohol ashti village balkrushan mandir front grampanchayat land building for community culture activiities,2025-08-20,1000000.0,2026-09-03,Normal/Others,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),construction work at taluka mohol ashti village balkrushan mandir front grampanchayat land building for community culture activiities,2025-08-20,2026-09-03,1000000.0,Sanction,,,,,,,,,,True,True,False,,,,,False,construction work at taluka mohol ashti village balkrushan mandir front grampanchayat land building for community culture activiities,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),SOLAPUR(SC)
