work_id,demo_anonymous_id,work_category,financial_year,sanctioned_amount_inr,semantic_peer_count,average_similarity,peer_median_inr,peer_q1_inr,peer_q3_inr,cost_ratio_to_median,semantic_cost_score,cost_flag,cost_explanation
WS/MP18126/2025-2026/236292,ND-WRK-1034,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236286,ND-WRK-1033,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236285,ND-WRK-1032,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236284,ND-WRK-1031,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236283,ND-WRK-1030,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/256650,ND-WRK-1093,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256649,ND-WRK-1092,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/236317,ND-WRK-1059,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236316,ND-WRK-1058,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236315,ND-WRK-1057,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236314,ND-WRK-1056,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236313,ND-WRK-1055,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236312,ND-WRK-1054,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236311,ND-WRK-1053,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236310,ND-WRK-1052,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236309,ND-WRK-1051,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236308,ND-WRK-1050,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236307,ND-WRK-1049,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236306,ND-WRK-1048,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236305,ND-WRK-1047,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236304,ND-WRK-1046,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/266938,ND-WRK-1109,Normal/Others,2025-2026,170000.0,30,0.918,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.92."
WS/MP18126/2025-2026/266937,ND-WRK-1108,Normal/Others,2025-2026,170000.0,30,0.918,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.92."
WS/MP18126/2025-2026/256632,ND-WRK-1075,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256631,ND-WRK-1074,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256630,ND-WRK-1073,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256590,ND-WRK-1072,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/236332,ND-WRK-1071,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236331,ND-WRK-1070,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236330,ND-WRK-1069,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236329,ND-WRK-1068,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236328,ND-WRK-1067,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236327,ND-WRK-1066,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236326,ND-WRK-1065,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236325,ND-WRK-1064,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236321,ND-WRK-1063,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2025-2026/236320,ND-WRK-1062,Normal/Others,2025-2026,170000.0,30,1.0,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 1.00."
WS/MP18126/2026-2027/266906,ND-WRK-1125,Normal/Others,2026-2027,750000.0,30,0.904,750000.0,750000.0,750000.0,1.0,0.0,False,"Sanctioned amount ₹750,000 is 1.00× the median ₹750,000 across 30 semantically similar works. Average description similarity: 0.90."
WS/MP18126/2026-2027/266905,ND-WRK-1124,Normal/Others,2026-2027,750000.0,30,0.904,750000.0,750000.0,750000.0,1.0,0.0,False,"Sanctioned amount ₹750,000 is 1.00× the median ₹750,000 across 30 semantically similar works. Average description similarity: 0.90."
WS/MP18126/2025-2026/256648,ND-WRK-1091,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256647,ND-WRK-1090,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256646,ND-WRK-1089,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256645,ND-WRK-1088,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256644,ND-WRK-1087,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256643,ND-WRK-1086,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256642,ND-WRK-1085,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256641,ND-WRK-1084,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256640,ND-WRK-1083,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256639,ND-WRK-1082,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256638,ND-WRK-1081,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256637,ND-WRK-1080,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256636,ND-WRK-1079,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256635,ND-WRK-1078,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2026-2027/267184,ND-WRK-1140,Normal/Others,2026-2027,750000.0,30,0.932,750000.0,750000.0,750000.0,1.0,0.0,False,"Sanctioned amount ₹750,000 is 1.00× the median ₹750,000 across 30 semantically similar works. Average description similarity: 0.93."
WS/MP18126/2026-2027/267183,ND-WRK-1139,Normal/Others,2026-2027,750000.0,30,0.932,750000.0,750000.0,750000.0,1.0,0.0,False,"Sanctioned amount ₹750,000 is 1.00× the median ₹750,000 across 30 semantically similar works. Average description similarity: 0.93."
WS/MP18126/2025-2026/266936,ND-WRK-1107,Normal/Others,2025-2026,170000.0,30,0.918,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.92."
WS/MP18126/2025-2026/266935,ND-WRK-1106,Normal/Others,2025-2026,169530.0,30,0.918,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹169,530 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.92."
WS/MP18126/2025-2026/266934,ND-WRK-1105,Normal/Others,2025-2026,170000.0,30,0.918,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.92."
WS/MP18126/2025-2026/266933,ND-WRK-1104,Normal/Others,2025-2026,170000.0,30,0.918,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.92."
WS/MP18126/2025-2026/266932,ND-WRK-1103,Normal/Others,2025-2026,170000.0,30,0.918,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.92."
WS/MP18126/2025-2026/266931,ND-WRK-1102,Normal/Others,2025-2026,170000.0,30,0.918,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.92."
WS/MP18126/2025-2026/266930,ND-WRK-1101,Normal/Others,2025-2026,170000.0,30,0.918,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.92."
WS/MP18126/2025-2026/266929,ND-WRK-1100,Normal/Others,2025-2026,170000.0,30,0.918,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.92."
WS/MP18126/2025-2026/256656,ND-WRK-1099,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256655,ND-WRK-1098,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
WS/MP18126/2025-2026/256654,ND-WRK-1097,Normal/Others,2025-2026,170000.0,30,0.994,170000.0,170000.0,170000.0,1.0,0.0,False,"Sanctioned amount ₹170,000 is 1.00× the median ₹170,000 across 30 semantically similar works. Average description similarity: 0.99."
