work_id,demo_anonymous_id,work_status,sanctioned_amount_inr,total_paid_inr,payment_count,payment_to_sanction_ratio,project_age_days,days_since_last_payment,payment_progress_score,payment_progress_flag,payment_progress_explanation
WS/MP18127/2026-2027/274225,ND-WRK-1221,Work partially Completed,990000.0,989844.0,1,1.0,,154.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2025-2026/253707,ND-WRK-1191,Work partially Completed,950000.0,948000.0,1,0.998,-55.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2025-2026/253709,ND-WRK-1192,Work partially Completed,990000.0,987742.0,1,0.998,-55.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2025-2026/253710,ND-WRK-1193,Work partially Completed,990000.0,988000.0,1,0.998,-55.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2025-2026/253712,ND-WRK-1195,Work partially Completed,900000.0,898000.0,1,0.998,6.0,93.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2025-2026/253713,ND-WRK-1196,Sanction,800000.0,0.0,0,0.0,6.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2025-2026/253714,ND-WRK-1197,Sanction,990000.0,0.0,0,0.0,6.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2025-2026/253715,ND-WRK-1198,Sanction,950000.0,0.0,0,0.0,-55.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/253690,ND-WRK-1209,Work partially Completed,500000.0,499900.0,1,1.0,,63.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/253691,ND-WRK-1210,Work partially Completed,500000.0,499900.0,1,1.0,,63.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18113/2025-2026/185623,ND-WRK-0299,Physical Inspection,1500000.0,1500000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18113/2025-2026/192629,ND-WRK-0300,Physical Inspection,2000000.0,1972562.0,1,0.986,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18113/2025-2026/192630,ND-WRK-0301,Work Completed,2000000.0,1968229.0,1,0.984,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18113/2025-2026/193125,ND-WRK-0303,Physical Inspection,1000000.0,994421.0,1,0.994,190.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18113/2025-2026/193577,ND-WRK-0305,Physical Inspection,2000000.0,2000000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18113/2025-2026/193579,ND-WRK-0306,Physical Inspection,1997882.0,1997882.0,2,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18113/2025-2026/194151,ND-WRK-0307,Physical Inspection,2000000.0,1989626.0,1,0.995,190.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18113/2025-2026/197037,ND-WRK-0308,Physical Inspection,998112.0,998112.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/259060,ND-WRK-0278,Work partially Completed,499000.0,498287.0,1,0.999,98.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/263214,ND-WRK-0279,Sanction,500000.0,0.0,0,0.0,-86.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2026-2027/164647,ND-WRK-0280,Sanction,500000.0,0.0,0,0.0,32.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2026-2027/164649,ND-WRK-0281,Work partially Completed,500000.0,497585.0,1,0.995,32.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2026-2027/164651,ND-WRK-0282,Work partially Completed,500000.0,499999.0,1,1.0,32.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/253692,ND-WRK-1211,Sanction,3000000.0,0.0,0,0.0,61.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/274226,ND-WRK-1222,Work partially Completed,990000.0,986000.0,1,0.996,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/274227,ND-WRK-1223,Sanction,900000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/274228,ND-WRK-1224,Work partially Completed,999000.0,999000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/274229,ND-WRK-1225,Work partially Completed,700000.0,699852.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/274231,ND-WRK-1226,Work partially Completed,950000.0,949600.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/274232,ND-WRK-1227,Physical Inspection,950000.0,949900.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/274235,ND-WRK-1230,Vendor Identification,799000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/274236,ND-WRK-1231,Vendor Identification,500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/274237,ND-WRK-1232,Vendor Identification,990000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/274239,ND-WRK-1233,Sanction,990000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/274240,ND-WRK-1234,Sanction,990000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/277131,ND-WRK-1235,Vendor Identification,700000.0,0.0,0,0.0,183.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/277138,ND-WRK-1236,Sanction,990000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/253687,ND-WRK-1206,Work partially Completed,500000.0,499650.0,1,0.999,,63.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/253688,ND-WRK-1207,Work partially Completed,990000.0,988889.0,1,0.999,,63.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18127/2026-2027/253689,ND-WRK-1208,Work partially Completed,500000.0,499900.0,1,1.0,,63.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18128/2026-2027/214175,ND-WRK-1238,Physical Inspection,1000000.0,988204.0,1,0.988,92.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18128/2026-2027/217789,ND-WRK-1239,Physical Inspection,1000000.0,994243.0,1,0.994,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18128/2026-2027/217790,ND-WRK-1240,Physical Inspection,1000000.0,992376.0,1,0.992,61.0,61.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18128/2026-2027/217799,ND-WRK-1241,Work Completed,1000000.0,991449.0,1,0.991,216.0,4.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2026-2027/233579,ND-WRK-0283,Sanction,998000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2026-2027/233582,ND-WRK-0284,Sanction,799000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2026-2027/243762,ND-WRK-0285,Sanction,1000000.0,0.0,0,0.0,30.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2026-2027/250002,ND-WRK-0286,Sanction,1000000.0,0.0,0,0.0,30.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2026-2027/260381,ND-WRK-0289,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2026-2027/276364,ND-WRK-0290,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18113/2025-2026/166722,ND-WRK-0293,Physical Inspection,2482574.0,2482574.0,1,1.0,99.0,69.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/236488,ND-WRK-0262,Work Completed,331000.0,330990.0,1,1.0,98.0,67.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/236489,ND-WRK-0263,Work Completed,331000.0,330990.0,1,1.0,98.0,67.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/243544,ND-WRK-0264,Work Completed,1000000.0,998755.0,2,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/243759,ND-WRK-0265,Sanction,1000000.0,0.0,0,0.0,98.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/243760,ND-WRK-0266,Work partially Completed,1000000.0,992500.0,1,0.993,98.0,-61.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18130/2026-2027/247469,ND-WRK-1276,Physical Inspection,1200000.0,1188142.0,1,0.99,185.0,32.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18130/2026-2027/280871,ND-WRK-1277,Physical Inspection,500000.0,496717.0,1,0.993,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/186418,ND-WRK-1278,Physical Inspection,990030.0,990030.0,2,1.0,336.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/188623,ND-WRK-1279,Physical Inspection,999000.0,999000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/188624,ND-WRK-1280,Physical Inspection,600000.0,600000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/188625,ND-WRK-1281,Physical Inspection,766000.0,766000.0,1,1.0,69.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/188626,ND-WRK-1282,Physical Inspection,692000.0,692000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/188628,ND-WRK-1283,Work Completed,1000000.0,999798.0,1,1.0,128.0,4.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/188629,ND-WRK-1284,Physical Inspection,474974.0,474974.0,1,1.0,128.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/188630,ND-WRK-1285,Physical Inspection,496905.0,496905.0,1,1.0,128.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18129/2025-2026/186533,ND-WRK-1264,Physical Inspection,999348.0,999348.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18129/2026-2027/185933,ND-WRK-1265,Physical Inspection,1000000.0,999886.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18129/2026-2027/186077,ND-WRK-1266,Physical Inspection,1000000.0,971492.0,1,0.971,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18129/2026-2027/186078,ND-WRK-1267,Physical Inspection,1000000.0,990015.0,1,0.99,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18129/2026-2027/186079,ND-WRK-1268,Physical Inspection,1000000.0,997276.0,1,0.997,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18129/2026-2027/186080,ND-WRK-1269,Physical Inspection,1000000.0,996555.0,1,0.997,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/193711,ND-WRK-1292,Physical Inspection,499868.0,499868.0,2,1.0,430.0,35.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/200889,ND-WRK-1293,Physical Inspection,999000.0,999000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/200890,ND-WRK-1294,Physical Inspection,999000.0,999000.0,1,1.0,128.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/200905,ND-WRK-1295,Physical Inspection,1500000.0,1494025.0,2,0.996,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/200907,ND-WRK-1296,Physical Inspection,500000.0,250000.0,1,0.5,,92.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/206353,ND-WRK-1297,Physical Inspection,1000000.0,500000.0,1,0.5,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/206354,ND-WRK-1298,Physical Inspection,1500000.0,750000.0,1,0.5,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/206355,ND-WRK-1299,Physical Inspection,1000000.0,500000.0,1,0.5,,92.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/206356,ND-WRK-1300,Physical Inspection,150000.0,75000.0,1,0.5,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/206357,ND-WRK-1301,Physical Inspection,1000000.0,500000.0,1,0.5,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18129/2026-2027/186082,ND-WRK-1270,Physical Inspection,1000000.0,998925.0,1,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18129/2026-2027/186084,ND-WRK-1271,Physical Inspection,1000000.0,994675.0,1,0.995,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18130/2025-2026/253453,ND-WRK-1272,Physical Inspection,1000000.0,981253.0,1,0.981,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18130/2026-2027/216598,ND-WRK-1273,Physical Inspection,1000000.0,993385.0,1,0.993,93.0,32.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18130/2026-2027/231014,ND-WRK-1274,Physical Inspection,500000.0,494872.0,1,0.99,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18130/2026-2027/247462,ND-WRK-1275,Physical Inspection,1000000.0,986717.0,1,0.987,93.0,32.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/251144,ND-WRK-1316,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/251145,ND-WRK-1317,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/188631,ND-WRK-1286,Physical Inspection,1000000.0,999563.0,2,1.0,128.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18131/2025-2026/191833,ND-WRK-1287,Physical Inspection,999686.0,999686.0,1,1.0,430.0,-30.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/243768,ND-WRK-0267,Sanction,1000000.0,0.0,0,0.0,98.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/249985,ND-WRK-0268,Work Completed,1000000.0,996015.0,1,0.996,130.0,69.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/249987,ND-WRK-0269,Work Completed,1000000.0,986321.0,1,0.986,130.0,69.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/249991,ND-WRK-0270,Sanction,1000000.0,0.0,0,0.0,98.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/252258,ND-WRK-0271,Sanction,300000.0,0.0,0,0.0,-86.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/254670,ND-WRK-0272,Sanction,700000.0,0.0,0,0.0,98.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/254671,ND-WRK-0273,Sanction,800000.0,0.0,0,0.0,98.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/258916,ND-WRK-0275,Work partially Completed,1000000.0,951150.0,1,0.951,,,0,False,No payment-progress review signal triggered by the current rules.
